/tmp/lj_full3way/sh_6v/p6,6v_Q_14,27201,batch_all,15.5,1
/tmp/lj_full3way/sh_6v/p7,6v_Q_15,32860,batch_all,18.3,1
/tmp/lj_full3way/sh_6v/p15,6v_Q_22,10571,batch_all,16.9,1
/tmp/lj_full3way/sh_6v/p9,6v_Q_17,14631,batch_all,11.8,1
/tmp/lj_full3way/sh_6v/p0,6v_Q_1,8632,batch_all,14.3,1
/tmp/lj_full3way/sh_6v/p4,6v_Q_12,8098,batch_all,16.5,1
/tmp/lj_full3way/sh_6v/p2,6v_Q_100,74509,batch_all,25.0,1
/tmp/lj_full3way/sh_6v/p11,6v_Q_19,CRASH,batch_all,0.0,1
/tmp/lj_full3way/sh_6v/p10,6v_Q_18,820,batch_all,13.2,1
/tmp/lj_full3way/sh_6v/p1,6v_Q_10,5113,batch_all,14.1,1
/tmp/lj_full3way/sh_6v/p3,6v_Q_11,288,batch_all,14.3,1
/tmp/lj_full3way/sh_6v/p12,6v_Q_2,78166,batch_all,24.4,1
/tmp/lj_full3way/sh_6v/p13,6v_Q_20,6922,batch_all,14.6,1
/tmp/lj_full3way/sh_6v/p14,6v_Q_21,547,batch_all,12.9,1
/tmp/lj_full3way/sh_6v/p8,6v_Q_16,399,batch_all,12.7,1
/tmp/lj_full3way/sh_6v/p5,6v_Q_13,5124,batch_all,11.6,1
/tmp/lj_full3way/sh_6v/p6,6v_Q_29,12151,batch_all,12.9,1
/tmp/lj_full3way/sh_6v/p7,6v_Q_3,24355,batch_all,17.6,1
/tmp/lj_full3way/sh_6v/p15,6v_Q_37,1210,batch_all,12.7,1
/tmp/lj_full3way/sh_6v/p9,6v_Q_31,15091,batch_all,12.7,1
/tmp/lj_full3way/sh_6v/p0,6v_Q_23,58557,batch_all,18.7,1
/tmp/lj_full3way/sh_6v/p2,6v_Q_25,12364,batch_all,12.4,1
/tmp/lj_full3way/sh_6v/p4,6v_Q_27,133435,batch_all,49.4,1
/tmp/lj_full3way/sh_6v/p11,6v_Q_33,692,batch_all,10.6,1
/tmp/lj_full3way/sh_6v/p10,6v_Q_32,3972,batch_all,15.0,1
/tmp/lj_full3way/sh_6v/p3,6v_Q_26,7664,batch_all,12.6,1
/tmp/lj_full3way/sh_6v/p12,6v_Q_34,48106,batch_all,20.4,1
/tmp/lj_full3way/sh_6v/p1,6v_Q_24,18450,batch_all,13.3,1
/tmp/lj_full3way/sh_6v/p13,6v_Q_35,25100,batch_all,15.2,1
/tmp/lj_full3way/sh_6v/p14,6v_Q_36,8397,batch_all,16.6,1
/tmp/lj_full3way/sh_6v/p8,6v_Q_30,14883,batch_all,14.9,1
/tmp/lj_full3way/sh_6v/p5,6v_Q_28,44816,batch_all,37.7,1
/tmp/lj_full3way/sh_6v/p6,6v_Q_43,33124,batch_all,32.8,1
/tmp/lj_full3way/sh_6v/p7,6v_Q_44,180278,batch_all,31.8,1
/tmp/lj_full3way/sh_6v/p9,6v_Q_46,23515,batch_all,18.8,1
/tmp/lj_full3way/sh_6v/p15,6v_Q_51,177089,batch_all,36.8,1
/tmp/lj_full3way/sh_6v/p0,6v_Q_38,3758,batch_all,19.5,1
/tmp/lj_full3way/sh_6v/p2,6v_Q_4,40520,batch_all,19.4,1
/tmp/lj_full3way/sh_6v/p11,6v_Q_48,10053,batch_all,12.9,1
/tmp/lj_full3way/sh_6v/p4,6v_Q_41,71477,batch_all,21.6,1
/tmp/lj_full3way/sh_6v/p10,6v_Q_47,971,batch_all,12.9,1
/tmp/lj_full3way/sh_6v/p3,6v_Q_40,7901,batch_all,14.5,1
/tmp/lj_full3way/sh_6v/p1,6v_Q_39,33330,batch_all,18.2,1
/tmp/lj_full3way/sh_6v/p12,6v_Q_49,3220,batch_all,14.7,1
/tmp/lj_full3way/sh_6v/p14,6v_Q_50,26494,batch_all,18.3,1
/tmp/lj_full3way/sh_6v/p13,6v_Q_5,1873,batch_all,14.4,1
/tmp/lj_full3way/sh_6v/p8,6v_Q_45,30297,batch_all,17.9,1
/tmp/lj_full3way/sh_6v/p5,6v_Q_42,16724,batch_all,18.8,1
/tmp/lj_full3way/sh_6v/p6,6v_Q_58,185,batch_all,13.4,1
/tmp/lj_full3way/sh_6v/p7,6v_Q_59,5356,batch_all,12.2,1
/tmp/lj_full3way/sh_6v/p9,6v_Q_60,9509,batch_all,14.3,1
/tmp/lj_full3way/sh_6v/p0,6v_Q_52,46,batch_all,11.3,1
/tmp/lj_full3way/sh_6v/p15,6v_Q_66,73687,batch_all,20.6,1
/tmp/lj_full3way/sh_6v/p2,6v_Q_54,8054,batch_all,14.1,1
/tmp/lj_full3way/sh_6v/p3,6v_Q_55,170476,batch_all,36.0,1
/tmp/lj_full3way/sh_6v/p11,6v_Q_62,2393,batch_all,13.5,1
/tmp/lj_full3way/sh_6v/p10,6v_Q_61,30915,batch_all,18.9,1
/tmp/lj_full3way/sh_6v/p4,6v_Q_56,66272,batch_all,25.4,1
